0,1,2
7,영화 잘봤습니다 영화 잘봤습니다,웅남이
10,이런 코미디 영화 그리웠어 ㅋㅋㅋ 박성웅 연기는 뭐 믿고 보는거고 액션까지 섞여있어서 가볍게 보기 좋았음 ㅎㅎ,웅남이
10,엄마 보여드렸는데 재밌게 보셨다고 고맙다고 하셨어요 ㅋㅋ,웅남이
1,"최악이다..개연성도 없고, 유머도 너무 별로였음..",웅남이
7,박성광 감독님의 영화 웅남이 잘 관람했습니다.,웅남이
10,대충 만든 영화아님. 일단 극장에서 현웃터진거 권상우 히트맨 이후 첨. 감히 개그소재 한국영화 세손가락안에 든다말하겠음.나오면서 바로 지인2명 추천. 박성웅 이이경 다시보임. 최민수 역시 간지. 엄혜란 나에겐 새로운 발굴? 이렇게 정성스런 영화평은 처음. 왜냐 평론가들 이 영화 까...</span>,웅남이
8,오랜만에 극장가서 본 것도 있고 피곤했는데 아무 생각없이 웃고 나와서 좋긴 했음~ 마지막이 대박,웅남이
10,이이경 개그 폼 미쳐땈ㅋㅋ 가겹게 볼라다가 빵터졌네,웅남이
10,잘 봤습니다 재밌어요,웅남이
9,재미있어요재미있어요,웅남이
10,감사합니다 잘봤습니다,웅남이
10,오랜만에 배꼽 빠지는 영화를 발견했네요재미있었습니다!,웅남이
10,중간중간 뜬금 웃음포인트들 재밌었어요!ㅋㅋㅋ생각없이 가볍게 볼 수있는 영화 인것 같아요~마지막 반전까짘ㅋㅋㅋㅋ혹시... 웅남이2나오는건가요....??!!!!궁금하쟈나~~?,웅남이
10,재밌게봤어요 ㅋㅋㅋ 웃긴데 액션도 있고 가볍게 볼 수 있어서 좋았습니다!!,웅남이
1,"나 포함 관객 한 30명 있었는데 코미디 영화 맞나 할 정도로 조용하게 보았고, 웃는 사람 단 한명도 없는게 더 신기 했습니다. 코드가 맞아야 될듯.. 나 아재 인가... C급 CG에 B급 시나리오... 극장 나오니 .. 아 .. 개그맨 박성광이 감독이었구나...알았음.. 오키오키 오키나와~ 가 웃기면 재밌을...</span>",웅남이
9,기대 안하고 보러갔는데 생각보다 괜찮은 영화였는데 평론가 평들 왜저럼? ㄹㅇ 요즘 개나소나 다 평론가 하나봄 부모님한테 보여주기도 좋은 영화이기도 하고 킬링타임용으로도 괜찮은 영화임 할 거 없을때 시간 떼우기로 한번 봐보셈,웅남이
10,간만에 영화관 가서 유쾌하게 웃으면서 봤습니다 ㅎㅎ 배우들 보는 재미와 웃기 딱 좋은 영화였어요,웅남이
10,감사합니다 잘봤습니다,웅남이
10,코미디 영화를 선호하지 않는데 배우분들 연기가 좋았네요~ 오랫만에 부모님과 좋은 시간 보낼 수 있었습니다!,웅남이
8,재미있어요그냥 생각없이 웃고싶었는데많이 웃었어요 오랜만에코미디 영화 너무 좋네요개그맨 감독이니 뭐니ㅈㄹ말고 편견없이 즐기세요,웅남이
8,"좀 더 웃겼으면 좋겠긴한데 난 재밌게 보긴했음 예상가는 건 어쩔 수 없지만,,나름 괜찮았음!",웅남이
10,무거운 영화보면 스트레스를 받는 편인데이 영화는 가볍게 보기 좋았고오랜만에 웃을 수 있어서 좋았다웃긴데 소소한 감동도 있어서알차게 관람했다,웅남이
10,좀 우울했는데 웃으면서 볼 수 있어서 기분 좋았어요!,웅남이
10,"예상보다 웃겼고, 웅북이 액션씬에 놀랬고, 의외로 마지막에 감동까지!",웅남이
10,엄마아빠랑 보고왔는데 어르신들이 더 좋아하는 영화인듯 근데 나처럼 부모님 데리고 온 사람들 많았는데 어르신들은 많이 웃던데 같이 보면 좋을듯,웅남이
9,큰 기대 안하고 봤는데 생각보다 재밌는데요? 다음 작품도 기대하겠습니다~!,웅남이
10,소재 신박함 ㅋㅋㅋㅋ 배우들 다들 귀엽고 웃기고 재밌었어요,웅남이
10,배우와 캐릭터가 잘 맞물려서 더 코믹했음. 배우 캐스팅이 한 몫 한 듯 ㅇㅇ 가볍게 보기 좋았습니다~,웅남이
10,Kizz 이놈 원래 점수 짜게주는 상대편 영화 알바임,웅남이
8,"배우들의 합이 서로 잘 맞는게 느껴지고, 웃음포인트가 많아서 유쾌하게 봤습니다^^",웅남이
10,저도 집가서 마늘 먹으려구요 !그래도 많은 내용을  담으려 하시는 것이 보이네요.,웅남이
8,생각보다 재밌게 잘봤습니다 배우들의 연기는 일품이었구요관객석에서 ㅋㅋ웃는 소리랑 넘어가는 소리넘 잘봤구요 가족끼리 보면 더 좋은영화 인듯합니다~~,웅남이
10,난 개인적으로 이런코믹영화 너무 좋아함! 계속만들어주세용~~영화보는내내 내입이 계속 웃고있었다 성웅아저씨짱,웅남이
10,오랜만에 영화관가서 영화 봤는데 너무 재밋게 잘 봤네요.ㅋ박성광감독님 개그보다 영화가 더웃겨요~^^,웅남이
10,박성웅 코미디도 잘하네 진짜 못하는게 뭐야ㅋㅋㅋ,웅남이
10,박성광이 박성광했어요,웅남이
9,생각보다 재밌어요 주조연 배우들 연기도 좋고 가족들이랑 보기도 괜찮고 킬링타임으로 보기 좋을 것 같음!,웅남이
10,박성광 감독 작품ㅋㅋ 넘 웃겨요. 가볍게 볼 수 있는 코미디 영화ㅋ추천!!!,웅남이
10,성웅이형 액션에 + 코미디까지 섬렵하셨네!,웅남이
10,스토리가 재밌네요!!,웅남이
10,"예고편 보고 기대했는데, 재밌게 잘 봤어요 ^^ 코로나 이후로 극장관람도 점점 더 활성화 되었으면 합니다 ㅎㅎ박성웅, 염혜란 배우님 화이팅입니다~",웅남이
10,팝콘먹으면서 보기 딱임 ㅋㅋㅋ 가볍게 즐기면서 볼 수 있는 영화라서 누가봐도 재밋게 볼 수 있을듯 !! 추천합니당 ~~,웅남이
10,어 이거 왜 재밌지? 예상외네,웅남이
5,그냥 그러네요 ~ 영화관에서 볼 만한 영화는 아닌 듯 싶습니다.,웅남이
10,오랜만에 극장에서 웃음ㅋㅋㅋ박성웅은 코미디까지 잘하네,웅남이
10,맘 편히 아무 생각 안하고 볼 수 있는 코미디라 좋았음!!,웅남이
1,영화판이 우습게 본 결과물,웅남이
10,넘 웃기고 재밌게 잘 봤어요! 박성웅 이제 코미디까지 잘해버리네요 ㅋㅋㅋㅋ,웅남이
1,"솔직히, 왜 개콘이 망했는지 아직 모르죠?",웅남이
10,박성웅 못하는게 모야? 넘 웃겨ㅋㅋ,웅남이
10,좌충우돌 웅남이입니다,웅남이
3,"보다가 졸았던 영화는 참 오랜만이네요,,ㅎㅎ배우분들의 연기력은 정말 좋지만 ㅠㅠ..",웅남이
10,기대이상 재밌게 봤어요배우들 연기는 최고입니다,웅남이
2,피식 거리기에도 아까운 영화.. 감독의 본업이 의심 스러운 영화..,웅남이
10,생각보다 재밌어서 웃다나왔음 추천,웅남이
10,"나는 진짜 재밌게 봄 ,,,, 개재밌음 친구들이랑 보러갔는데 진짜 개 웃겨",웅남이
10,진짜 박성웅은 믿고 보는 영화입니다…,웅남이
10,진짜 미친 인생영화다.. 폼남이 웅 미쳤다…. 꼭 극장가서 보시길..,웅남이
10,재미있게 봤습니다! 잘봤어요^^,웅남이
1,이런...,웅남이
2,영화는 잘 봤습니다만 타인에게 추천할 영화는 아닙니다,웅남이
10,"가볍게 즐기며 볼 수 있는 영화 넘 귀하다,,,웃으며 봄ㅠㅠ",웅남이
10,정말 재밌어요! 오랜만에 배꼽빠지게 웃었네요~,웅남이
10,평론가들 진짜 수준 이하의 평론하지마세요진짜 웃김 요새 고제작비의 영화들보다 더 잼씀,웅남이
3,박성웅은 시나리오 들어오면 다 하나..?,웅남이
10,누가 만들던지 재미만 있으면되는거지 영화판이 무슨 성직자처럼 숭고한건가 평론이나 잘하시길 인랑이랑 염력 평론 보고 피식 웃었음 무슨기준의 평론인지 알수가 없네여  십점짜리영화는  아니지만 다음영화 화이팅 하시라고 십점드립니다,웅남이
10,웃자고 만든영화에 엄근진해서 평가하면 뭐 있어 보이냐?ㅋ그냥 뇌 비우고 보면 꽤나 재밌게 보고 나올 수 있음,웅남이
10,기대없이 보면 웃깁니다.,웅남이
10,그냥 가볍게 보는 영화!! 영화를 영화로 판단해야지 평론가 말 이해안감,웅남이
10,솔직히 편견 가지고 있었는데 계속 웃고있는 저를 발견....,웅남이
10,박성광 꿈을 응원합니당,웅남이
10,완전 재밌어요ㅋㅋㅋㅋ많이 웃었네요~~ 웃고 싶으시다면 추천드려용~~,웅남이
9,여기저기서 말이 많더만~ 저는 충분히 괜찮았네요! 모든 영화가 아바타같은순 없겠죠ㅋㅋ,웅남이
1,동굴에서 연기 나오는 장면은 정말.. 80년대 어린이영화 보는 줄.,웅남이
5,입봉작이라고..참작하고 봐도 조금 더 열심히 하거나 하지않는걸 추천..,웅남이
10,재밌습니다 강추!합니다.,웅남이
3,카메오에게만 기대는 2000년대 코미디 영화를 보는 것 같았음. 하지만 그런 평론을 들을 정도로 못 만든 영화는 아니었다.,웅남이
10,박성웅이 하드캐리하는 영화!!,웅남이
10,솔직히 개그맨이 뭐 얼마나 영화를 만들겠냐 하고 그냥 봤는데 이거 은근히 재밌더라고ㅋㅋㅋ여러분들 무시하지말고 일단 한번 봐봐요~,웅남이
4,재미 및 코믹적인 요소는 다소 있었으나갑자기 전개가 이렇게? 라는 느낌을 받아서 무슨 영화를 봤는지 모르겠다.,웅남이
9,일단 다른건 모르겠고 박성웅님의 코믹연기는 어색하지 않다 -한줄평-,웅남이
4,너무 쉽게 가는느낌이 드는영화.,웅남이
1,내인생에 소중한사람과 같이 1시간40분을 쓰레기통에 쳐박아버릴 용기있는 사람들의 영화감상포인트는무슨...  평점1점도아까움,웅남이
1,0점 주고 싶네요 정말. 분위기 잡다가 계속 칼로 쑤시는 소리만 납니다. 댓글알바 천지네요. 이런 저급한 영화는 왜 만듭니까? 이런 한국 영화를 앞으로 더는 안 봤으면 합니다.,강릉
1,여러분들! 시간은 금입니다.,강릉
1,깡패들이 세상 진리를 깨우친 것 마냥 오글거리는 대사 남발하는 졸작.,강릉
1,"영화 보는 중간에 씁니다. 안 본 눈 삽니다. 댓글 알바가 진짜로 있나보네요 .. .. 정말로 돈 낭비하지 마세요.... 너무 집에 가고싶어요. 이도 저도 아닌 강원도 사투리는 영화 내내 몰입을 방해하고, 너무 오글거려요. 재미도 없는 스토리며 뜬금없는 대사며 정말 어이가 없어서 웃음이 피식...</span>",강릉
2,무슨 내용이니?  하..,강릉
7,몰입감은 좋았으나 이민석이라는 캐릭터가 왜 어떤 이유로 끝가지 가는지 이해가 안되네요 그저 인간의 욕심은 끝이 없는건가....,강릉
1,이딴걸보느니 내발가락을빨겠다,강릉
8,유오성이 찐이다..개멋있음,강릉
1,1970년대 영화를 감명깊게 본 중2가 쓴 시나리오,강릉
1,아유..이렇게 칼을쓰는데 이렇게 졸릴수 있나요?,강릉
1,0점 주고 싶네요 정말. 분위기 잡다가 계속 칼로 쑤시는 소리만 납니다. 댓글알바 천지네요. 이런 저급한 영화는 왜 만듭니까? 이런 한국 영화를 앞으로 더는 안 봤으면 합니다.,강릉
1,여러분들! 시간은 금입니다.,강릉
1,깡패들이 세상 진리를 깨우친 것 마냥 오글거리는 대사 남발하는 졸작.,강릉
1,"영화 보는 중간에 씁니다. 안 본 눈 삽니다. 댓글 알바가 진짜로 있나보네요 .. .. 정말로 돈 낭비하지 마세요.... 너무 집에 가고싶어요. 이도 저도 아닌 강원도 사투리는 영화 내내 몰입을 방해하고, 너무 오글거려요. 재미도 없는 스토리며 뜬금없는 대사며 정말 어이가 없어서 웃음이 피식...</span>",강릉
2,무슨 내용이니?  하..,강릉
7,몰입감은 좋았으나 이민석이라는 캐릭터가 왜 어떤 이유로 끝가지 가는지 이해가 안되네요 그저 인간의 욕심은 끝이 없는건가....,강릉
1,이딴걸보느니 내발가락을빨겠다,강릉
8,유오성이 찐이다..개멋있음,강릉
1,1970년대 영화를 감명깊게 본 중2가 쓴 시나리오,강릉
1,아유..이렇게 칼을쓰는데 이렇게 졸릴수 있나요?,강릉
2,이런것도 영화라고 만들다니...,강릉
3,스토리X칼싸움 피만 튀기다 끝남,강릉
2,"2021년 말 대한민국에서는, 아직도 이런 영화들이 만들어져 개봉하고 있다...",강릉
1,녹음이 안좋았는지 무슨소리하는지 알아듣기힘들었고... 장혁이 분한 캐릭터는 싸패인지 중2병인지;; 암튼 핵빛ㄷㆍ,강릉
1,리조트 쟁탈전..할말은 그거뿐,강릉
1,시간이 아깝다,강릉
1,상대방은 칼을 들고 설치지만 무조건 등짝만 치는 친절한 깡패들 나같으면 같이 칼 들고 설쳤다 어이가 없어서 무기가 고작 각목이면 최소한 머리를 때려서 기절 시키던가... 진짜 웃기더라,강릉
1,"허탈한 웃음짓게 한다스토리도 없고, 긴장감도 없다댓글알바 그만써라",강릉
1,보기 힘들었습니다. 영화보면서 한숨 이렇게 많이 쉰건 처음이네요.,강릉
4,신세계랑 이 영화 비교하지마라 누가 신세계에 이 영화를 비교함 ?? ㅋㅋ,강릉
2,할말이없다...감독이 망쳤네...풉~ 저런 배우로 이렇게 만든다고..,강릉
6,유오성은 진짜 이런역할이 최고다,강릉
7,청불인거 알고 봤지만 별 내용이 없음. 그냥 양아치 세력싸움 하는 영화,강릉
2,아이걸 못피하다니ㅜㅜㅜㅜ,강릉
1,똥 전개.. 대화하는 장면만 나옴.. 담배만 피고.. 지루해서 나가고싶었어요.죽일수있는 기회가 많았음에도 안죽이고. 지 사람들을 죽였는데 슬퍼하지도않고 살인자랑 술한잔 하고있고..ㅋㅋ그냥 웃음도 안나오는 영화,강릉
4,도중에 그냥 나오고싶었음..,강릉
1,개봉일 11시반에 가서 봤는데알바들 정말 너무하네,강릉
4,아직도 이런 영화가 만들어지고있다니 놀랍다 대체 투자자들은 뭘 보고 투자하는걸까,강릉
1,와 간만에 본 쓰레기진짜 너무하네 타짜3이후로  최악,강릉
7,초반 몰입감은 좋았는데 진행 될 수록 개연성이 떨어져서 후반으로 갈 수록 힘을 잃네요 너무 뻔하게 예상된 결말과 전개도 아쉬웠구요 감독의 연출력에도 부족함이 보이네요 그래도 배우들 연기와 강릉을 배경으로 한 영상미는 좋았습니다,강릉
9,디즈니의 영화는 기본이상은 한다,정글 크루즈
8,무조건 보세요.  조금 유치하고 기시감 들고 기발하진 않지만 스토리에 빠져들어 보세요.  특히 우울하거나 슬픈 사람은 꼭 보세요.  잠시 현실에서 빠져 나오도록 돕는 영화입니다.  어린아이의 마음으로 즐기다보면 주인공이 되어 있는 나를 느낍니다.  아름다운 풍광과 그림은 덤입니다.,정글 크루즈
10,"에밀리블런트 사랑해,, 사람스러움의 끝ㅠㅠ 4DX로 보면 더 재밌을 듯",정글 크루즈
10,간만에 너무 괜찮은 영화특히 영상미가 오진다..,정글 크루즈
10,와 진짜 액션이랑 스케일 쩐다 드웨인 존슨은 걍 말해뭐해고 에밀리도 하...둘이 케미도 장난 아님ㅠ0ㅠ 투디로 봣는데 주말에 아맥이나 포디 갈겨야겟음,정글 크루즈
7,80년대 구니스 감성에 PC가 살짝 양념으로 뿌려졌음~~,정글 크루즈
10,역시 믿고보는 여름강자 더락형님ㅠㅠㅠ,정글 크루즈
10,4DX로 꼭 보세요!! 후회 안할겁니다!,정글 크루즈
10,여름과 잘 어울리는 액션 블록버스터. 오랜만에 극장에서 보기 참 잘했다는 생각이 드는 스케일 터지는 영화였습니다.,정글 크루즈
8,재미있게 봤어요,정글 크루즈
9,디즈니의 영화는 기본이상은 한다,정글 크루즈
8,무조건 보세요.  조금 유치하고 기시감 들고 기발하진 않지만 스토리에 빠져들어 보세요.  특히 우울하거나 슬픈 사람은 꼭 보세요.  잠시 현실에서 빠져 나오도록 돕는 영화입니다.  어린아이의 마음으로 즐기다보면 주인공이 되어 있는 나를 느낍니다.  아름다운 풍광과 그림은 덤입니다.,정글 크루즈
10,"에밀리블런트 사랑해,, 사람스러움의 끝ㅠㅠ 4DX로 보면 더 재밌을 듯",정글 크루즈
10,간만에 너무 괜찮은 영화특히 영상미가 오진다..,정글 크루즈
10,와 진짜 액션이랑 스케일 쩐다 드웨인 존슨은 걍 말해뭐해고 에밀리도 하...둘이 케미도 장난 아님ㅠ0ㅠ 투디로 봣는데 주말에 아맥이나 포디 갈겨야겟음,정글 크루즈
7,80년대 구니스 감성에 PC가 살짝 양념으로 뿌려졌음~~,정글 크루즈
10,역시 믿고보는 여름강자 더락형님ㅠㅠㅠ,정글 크루즈
10,4DX로 꼭 보세요!! 후회 안할겁니다!,정글 크루즈
10,여름과 잘 어울리는 액션 블록버스터. 오랜만에 극장에서 보기 참 잘했다는 생각이 드는 스케일 터지는 영화였습니다.,정글 크루즈
8,재미있게 봤어요,정글 크루즈
10,시사회로 봤는데 존잼ㅋㅋㅋ 드웨인존슨 넘 좋고 에밀리도 넘 좋고ㅋㅋㅋㅋ,정글 크루즈
10,시원한 극장에서 시원한 정글 보는게 너무 좋았다,정글 크루즈
5,도... 망... 쳐...,정글 크루즈
10,이번 여름 휴가는 극장으로 4DX완전 개대 됨!!,정글 크루즈
10,꿀잼,정글 크루즈
7,음 생각보다 나쁘진 않고 중간 살짝 지루하긴 해도 디즈니는 디즈니임 ㅎ pc는 그냥 적당히 넘어갈 정도긴함 ㅎ,정글 크루즈
4,캐리비안의 해적 홍보에 쓰지 마세요 전혀 어느장면에서도 떠오르지 않습니다,정글 크루즈
10,그래 여름에는 이런영화지 생각없이 보러갔다가 대만족하고나옴 나 아마존 다녀왔네;,정글 크루즈
8,디즈니답다. 만화 보는듯한 영상. 시원하게 볼만하지만 다소 러닝타임이 길다,정글 크루즈
10,완전 재미있음 꼭 4dx로 보세요 비싼표값 확실히 합니다,정글 크루즈
2,스토리가 너무 별로에요박진감도 없고남자 배우와 여자 배우가 왜 사랑에 빠지는지개연성도 없어요,정글 크루즈
6,초반에는 재밌게 보다가 중간부분부터 졸아버렸어요ㅜㅜ 러닝타임이 좀 짧았다면 좋았을걸 하고 생각이드네요,정글 크루즈
1,"기대보다는 별로였어요..ㅠ 별로라는 평이있길래 반신반의로 갔는데액션,동심,영상미 전부 어중간하네요 영상미역시 초반에는 떨어지고",정글 크루즈
4,꿈과 희망이 가득찬 모험은 아니였음. 이렇게 화려하면서 지루하기도 쉽지않은데..,정글 크루즈
5,스릴있고 긴장감 넘치는 모험이 아니라 영상미와 유쾌함에 초점을 맞춘듯한 영화입니다. 어른들에게는 다소 유치할 수 있는 듯한 장면들과 다소 의도적인 pc요소들(자연스럽게 녹아드는 게 아닌 첨부터  당시 주인공 여성이 바지를 입는 것에 대한 언급 이후 몇 번의 바지관련 언급과 그...</span>,정글 크루즈
8,디즈니랜드에 있는 놀이기구를 모티브로 한 영화라 영상미부터 우선 굿! 스토리가 조금 더 탄탄헸으면 어땠을까라는 아쉬움이 남는 영화,정글 크루즈
8,블런트 눈나는 나가있어,정글 크루즈
10,존잼♡ 드웨인존슨 홧틴&gt;&lt;,정글 크루즈
3,"보다가 졸았다, 노잼",정글 크루즈
8,재미있게 봤어요,정글 크루즈
4,지루하고 아쉬웠음,정글 크루즈
1,이따위 영화를 인디아나존스에 비교하다니...알바 너무 많이 풀었네.,정글 크루즈
9,여름에 시원하게 볼 수 있는 영화네요! 스토리는 생각하지 마시고 스트레스 풀러 보세요~,정글 크루즈
7,"각본은 아쉬웠지만, 영상미는 충분했다.",정글 크루즈
10,시원한 영상미에 무더위가 잊힌듯ㅋ 어드벤처물 원래 좋아해서 재미있게 잘 봤는데 드웨인 존슨 아재개그땜에 미치는줄 ㅋㅋㅠㅠ 자존심 상하는데 너무 웃김 ㅋㅋ,정글 크루즈
8,잘 모르겠지만 나중에 디즈니랜드에 가면 왠지 있을 법한 테마를 미리 예습한 기분?,정글 크루즈
5,조금 지루하네요. 중간중간 코믹요소들은 좋았네요. 어린분들이 보기 좋을 것 같아요 ㅋㅋ드웨인존슨 나온대서 쥬만지 생각했는데 ㅠㅠ아쉽네요,정글 크루즈
6,초등학생 여름방학 영화,정글 크루즈
4,이 배우들을 데려다가 이렇게 지루하게 찍을수있다니... 그나마 배우보는 맛으로 봤다,정글 크루즈
7,롯데월드 신밧드의 모험 느낌인거 같다,정글 크루즈
9,옛날 인디아나존스 느낌의 클래시컬한 어드벤쳐 영화였음. 시대가 바뀌어서 탐험물은 남자들의 전유물이 아니라 여성도 도전할 수 있다는 이미지를 줄려는 느낌도 있음. 드웨인의 깜짝 분장도 킬포인트 중에 하나였다고 생각 ㅎㅎㅎ,정글 크루즈
10,기승전결 확실한 어드벤처 영화 아무리 못해도 반드시 평타 이상은 하는 영화입니다 전 재밌게 봤음 그리고 드웨인 존슨 어깨가 이따만하고 에밀리가 무지막지하게 귀엽습니다,정글 크루즈
8,디즈니에서 만든 어드벤쳐물이라 좋았습니다.,정글 크루즈
9,4DX로 봐서 그런지 막... 스토리 부분에서 허점 보이는 것도 감수하고 재밌게 볼 수 있었던 것 같아요! 확실히 영상이 너무 재밌었어요 근데 좀 스산한 분위기나 무서운 분위기... 징그러운 연출들이나 갑툭튀 요소가 있어서 아예 그런걸 못보시는 분들은 마음 먹고 보셔야할 것 같아요 ㅠㅠ,정글 크루즈
2,"비슷한 부류의 전작들(인디아나 존스,캐리비안의 해적,킹 솔로몬 등등)을 짜깁기 하고 섞어찌게 하면 정글 크루즈가 나온다. 디즈니 답게 결말은 주인공들은 죽지 않고 다시 살아나 해피엔딩 한다는 것이다. 스토리 전개나 개연성이 그리 잘 됐다고 보기 어렵고 각본이 아주 잘 된 것은 아니지만 ...</span>",정글 크루즈
7,"무척 기대를 많이 했다면, 실망이 큰 영화. 몇몇 영화가 섞였네요. 인디아나존스 + 케리비안의 해적 +  미이라 솔직히 짬뽕 같은 영화라서 그닥이지만, 에밀리 블런트가 너무 좋아서 보게 된 영화!",정글 크루즈
7,에밀리블런트 존멋입니다,정글 크루즈
10,ㅋㅋ정글에다녀온기분입니당ㅋㅋㅋ,정글 크루즈
10,디즈니에서 만든 인디아나존스 같네요. 재밌고 볼만해요~,정글 크루즈
10,포디로 보니까 ㄹㅇ놀이공원가서 아마존 익스프레스 탄 느낌!! 시원했다!!,정글 크루즈
10,열정과 눈물의감동이 있어요진솔함이 따뜻함을 주네요노래에 진정성 있는 가수팬에게 사랑을 주는 가수관람하는 시간이  너무 빨리지나갔네요,아임 히어로 더 파이널
10,가슴깊은 감동을 받았고 또 보고싶어요♡,아임 히어로 더 파이널
10,"콘서트는 몇번 못갔지만, 티빙 실황을 외울정도로 봤는데도 큰 화면과 스피커로 보고 들으니 또 다른 감동을 줍니다. 손수건 필참하시길 권유드립니다.",아임 히어로 더 파이널
10,주인공의 진솔함이 있어 깊은 감동과 좋은 노래를 감상할 수 있는 그런 영화에요. 찐팬은 꼭 손수건 준비하세요. 순삭된 콘서트가 기억속에서 떠오릅니다.,아임 히어로 더 파이널
10, 넘 감동적이고 콘서트에서 즐기는 같은 감흥이 넘좋아요. 임영웅  잘생겼다  그리고 노래도 잘부르고 최고~♡♡,아임 히어로 더 파이널
10,임영웅님의 목소리에 홀려 시간순간이동 끝나버렸어요. 콘서트 현장이 더 그리워지게만듭니다,아임 히어로 더 파이널
10,임영웅 아티스트의 내면적 성숙함과음악적 끼와 그리고 충만한 팬사랑을보여주는 종합선물세트예요.음악은 말해뭐할까요! 감동의 기쁨과 눈물이 뒤범벅인 영화,아임 히어로 더 파이널
10,정말 감동적입니다 역시 임영웅 최고네요 멋진 내가수 응원합니다,아임 히어로 더 파이널
10,임영웅 가수의 진솔한 애기와멋진 노래를  듣고 왔다.노래에 진심이 느껴져감동스러웠다.,아임 히어로 더 파이널
10,콘서트로 즐겼던  감동과 재미가 고스란히 전달되어 친구들과 즐겁게 감상하는 시간이되었습니다,아임 히어로 더 파이널
10,열정과 눈물의감동이 있어요진솔함이 따뜻함을 주네요노래에 진정성 있는 가수팬에게 사랑을 주는 가수관람하는 시간이  너무 빨리지나갔네요,아임 히어로 더 파이널
10,가슴깊은 감동을 받았고 또 보고싶어요♡,아임 히어로 더 파이널
10,"콘서트는 몇번 못갔지만, 티빙 실황을 외울정도로 봤는데도 큰 화면과 스피커로 보고 들으니 또 다른 감동을 줍니다. 손수건 필참하시길 권유드립니다.",아임 히어로 더 파이널
10,주인공의 진솔함이 있어 깊은 감동과 좋은 노래를 감상할 수 있는 그런 영화에요. 찐팬은 꼭 손수건 준비하세요. 순삭된 콘서트가 기억속에서 떠오릅니다.,아임 히어로 더 파이널
10, 넘 감동적이고 콘서트에서 즐기는 같은 감흥이 넘좋아요. 임영웅  잘생겼다  그리고 노래도 잘부르고 최고~♡♡,아임 히어로 더 파이널
10,임영웅님의 목소리에 홀려 시간순간이동 끝나버렸어요. 콘서트 현장이 더 그리워지게만듭니다,아임 히어로 더 파이널
10,임영웅 아티스트의 내면적 성숙함과음악적 끼와 그리고 충만한 팬사랑을보여주는 종합선물세트예요.음악은 말해뭐할까요! 감동의 기쁨과 눈물이 뒤범벅인 영화,아임 히어로 더 파이널
10,정말 감동적입니다 역시 임영웅 최고네요 멋진 내가수 응원합니다,아임 히어로 더 파이널
10,임영웅 가수의 진솔한 애기와멋진 노래를  듣고 왔다.노래에 진심이 느껴져감동스러웠다.,아임 히어로 더 파이널
10,콘서트로 즐겼던  감동과 재미가 고스란히 전달되어 친구들과 즐겁게 감상하는 시간이되었습니다,아임 히어로 더 파이널
10,콘서트내내  현장감을 느낄만큼 좋은 영상과가슴에 와닿는 임영웅의 진솔한 이야기가 너무 감동적입니다,아임 히어로 더 파이널
10,"""생생하게 꿈꾸면 이루어진다"" 는 임영웅 가수 정말 오늘 영화보는동안 또한번 진심 나의과거 나의미래  되돌아보고 꿈꿔봅니다 화이팅!",아임 히어로 더 파이널
10,너무 진솔하고 열정적이고 본업에 충실한 모습에 또 반합니다~,아임 히어로 더 파이널
10,콘서트 현장에 직접 간 기분을 느끼게 해준 영화였습니다,아임 히어로 더 파이널
10,아임 히어로 더 파이널 너무감동 울컥했네요,아임 히어로 더 파이널
10,정말 오랫만에 극장에서 너무나감동적이고 완벽한 정말 멋진 영화를감상했네요 임영웅 언제나 최고입니다,아임 히어로 더 파이널
10,이 시대의 영웅!,아임 히어로 더 파이널
10,콘서트영상 뿐만 아니라 임영웅 가수의 진심이 묻어나는 눈빛과 함께 감동이 전해져서 백프로 만족하며 감상함,아임 히어로 더 파이널
10,감동의 현장에서 눈물흘리는 난 머야옆사람도 훌쩍이는걸 보니 같은 감정인가보다멋지고 다 한다,아임 히어로 더 파이널
10,스크린엑스관에서 봤어요콘서트 감동이 생생하게 느껴졌어요임영웅 배우님 담담하게 속이야기 풀어내는데 진솔함과 감동백배나레이션 보이스 최고였어요토요일 또 보너갑니다,아임 히어로 더 파이널
10,영상미가 아주 화려하고 음향이 최고다. 또한 풍성하고 알차게 구성되었다.,아임 히어로 더 파이널
10,임영웅의 감동스런   다양한 장르의 노래와 관객과 가족처럼 편안하게서로 사랑하는 따뜻한 무대가 또보고싶게 하는 매력적인 영화입니다,아임 히어로 더 파이널
10,임영웅  사랑하고 보고싶어지는 감동의  영화  콘서트가 다시 생각 나는 영화 감동입니다,아임 히어로 더 파이널
10,콘서트 때 봤던 그 감동이 다시 생각나고..중간중간 울컥하고 여운이 남아 여러번 봐야 할거 같아요,아임 히어로 더 파이널
10,영상이 너무 멋있고 감동에 눈물이 나고  한 장면 한 장면이 눈을 뗄수가 없이 완벽해서 행복하게 관람을 했습니다,아임 히어로 더 파이널
10,게스트가없는 홀로 무대를 이끌어가는 임영웅의 진행이 놀랍고가수로서의 본분에 넘치도록 충실하다관객으로서 너무감사한점이다감동과위로를 주는가하면 재치있게 받아치는 위트가 좋았다 임영웅의 공연을 함께할수있어서 감사하고 오래오래 함께 할 가수이기를 바란다또한 영상 ㆍ...</span>,아임 히어로 더 파이널
